plz,city,cityaddition,district,street
01099,Dresden,,Albertstadt,Hellerschanze
01099,Dresden,,Albertstadt,Hellersiedlung Weg A
01099,Dresden,,Albertstadt,Hellersiedlung Weg B
01099,Dresden,,Albertstadt,Hellersiedlung Weg C
01099,Dresden,,Albertstadt,Hellersiedlung Weg D
01099,Dresden,,Albertstadt,Hellersiedlung Weg E
01099,Dresden,,Albertstadt,Hellersiedlung Weg F
01099,Dresden,,Albertstadt,Hellersiedlung Weg G
01099,Dresden,,Albertstadt,Hellersiedlung Weg H
01099,Dresden,,Albertstadt,Hellersiedlung Weg I
01099,Dresden,,Albertstadt,Hellersiedlung Weg K
01099,Dresden,,Albertstadt,Hellersiedlung Weg L
01099,Dresden,,Albertstadt,Hellersiedlung Weg L
01099,Dresden,,Albertstadt,Hellersiedlung Weg L
01099,Dresden,,Albertstadt,Hellersiedlung Weg L
01099,Dresden,,Albertstadt,Hellersiedlung Weg M
01099,Dresden,,Albertstadt,Hellersiedlung Weg M
01099,Dresden,,Albertstadt,Hellersiedlung Weg N
01099,Dresden,,Albertstadt,Hellersiedlung Weg N
01099,Dresden,,Albertstadt,Hermann-Mende-Str.
01099,Dresden,,Äußere Neustadt,Hohnsteiner Str.
01099,Dresden,,Äußere Neustadt,Hohnsteiner Str.
01099,Dresden,,Radeberger Vorstadt,Hohnsteiner Str.
01099,Dresden,,Radeberger Vorstadt,Holunderweg
01099,Dresden,,Innere Neustadt,Holzhofgasse
01099,Dresden,,Radeberger Vorstadt,Hopfenweg
01099,Dresden,,Innere Neustadt,Hoyerswerdaer Str.
01099,Dresden,,Äußere Neustadt,Jordanstr.
01099,Dresden,,Radeberger Vorstadt,Judeichstr.
01099,Dresden,,Äußere Neustadt,Julie-Salinger-Weg
01099,Dresden,,Albertstadt,Jägerpark
01099,Dresden,,Radeberger Vorstadt,Jägerpark
01099,Dresden,,Albertstadt,Jägerpark
01099,Dresden,,Radeberger Vorstadt,Jägerstr.
01099,Dresden,,Äußere Neustadt,Kamenzer Str.
01099,Dresden,,Äußere Neustadt,Kamenzer Str.
01099,Dresden,,Radeberger Vorstadt,Kamenzer Str.
01099,Dresden,,Albertstadt,Kannenhenkelweg
01099,Dresden,,Äußere Neustadt,Katharinenstr.
01099,Dresden,,Radeberger Vorstadt,Klarastr.
01099,Dresden,,Äußere Neustadt,Königsbrücker Str.
01099,Dresden,,Äußere Neustadt,Königsbrücker Str.
01099,Dresden,,Albertstadt,Königsbrücker Str.
01099,Dresden,,Albertstadt,Königsbrücker Str.
01099,Dresden,,Hellerberge,Königsbrücker Str.
01099,Dresden,,Albertstadt,Königsbrücker Str.
01099,Dresden,,Innere Neustadt,Lessingstr.
01099,Dresden,,Radeberger Vorstadt,Louis-Braille-Str.
01099,Dresden,,Äußere Neustadt,Louisenstr.
01099,Dresden,,Radeberger Vorstadt,Löbauer Str.
01099,Dresden,,Innere Neustadt,Löwenstr.
01099,Dresden,,Albertstadt,Magazinstr.
01099,Dresden,,Albertstadt,Magazinstr.
01099,Dresden,,Hellerberge,Magazinstr.
01099,Dresden,,Albertstadt,Manfred-von-Ardenne-Ring
01099,Dresden,,Radeberger Vorstadt,Marienallee
01099,Dresden,,Radeberger Vorstadt,Marienallee
01099,Dresden,,Albertstadt,Marienallee
01099,Dresden,,Albertstadt,Marienallee
01099,Dresden,,Äußere Neustadt,Martin-Luther-Platz
01099,Dresden,,Äußere Neustadt,Martin-Luther-Str.
01099,Dresden,,Radeberger Vorstadt,Mathias-Oeder-Str.
01099,Dresden,,Innere Neustadt,Melanchthonstr.
01099,Dresden,,Albertstadt,Melitta-Bentz-Str.
01099,Dresden,,Albertstadt,Meschwitzstr.
01099,Dresden,,Radeberger Vorstadt,Nordstr.
01099,Dresden,,Radeberger Vorstadt,Nordstr.
01099,Dresden,,Äußere Neustadt,Nordstr.
01099,Dresden,,Albertstadt,Olbrichtplatz
01099,Dresden,,Äußere Neustadt,Paulstr.
01099,Dresden,,Radeberger Vorstadt,Prießnitzaue
01099,Dresden,,Äußere Neustadt,Prießnitzstr.
01099,Dresden,,Äußere Neustadt,Prießnitzstr.
01099,Dresden,,Radeberger Vorstadt,Prießnitzstr.
01099,Dresden,,Radeberger Vorstadt,Prießnitzstr.
01099,Dresden,,Albertstadt,Provianthofstr.
01099,Dresden,,Äußere Neustadt,Pulsnitzer Str.
01099,Dresden,,Dresdener Heide,Radeberger Landstr.
01099,Dresden,,Radeberger Vorstadt,Radeberger Str.
01099,Dresden,,Radeberger Vorstadt,Radeberger Str.
01099,Dresden,,Albertstadt,Radeberger Str.
01099,Dresden,,Radeberger Vorstadt,Radeberger Str.
01099,Dresden,,Innere Neustadt,Rosa-Luxemburg-Platz
01099,Dresden,,Äußere Neustadt,Rothenburger Str.
01099,Dresden,,Äußere Neustadt,Schönfelder Str.
01099,Dresden,,Albertstadt,Schützenhöhe
01099,Dresden,,Äußere Neustadt,Sebnitzer Str.
01099,Dresden,,Äußere Neustadt,Seifhennersdorfer Str.
01099,Dresden,,Radeberger Vorstadt,Stauffenbergallee
01099,Dresden,,Albertstadt,Stauffenbergallee
01099,Dresden,,Äußere Neustadt,Stauffenbergallee
01099,Dresden,,Leipziger Vorstadt,Stauffenbergallee
01099,Dresden,,Radeberger Vorstadt,Stolpener Str.
01099,Dresden,,Radeberger Vorstadt,Sudhausweg
01099,Dresden,,Äußere Neustadt,Talstr.
01099,Dresden,,Äußere Neustadt,Tannenstr.
01099,Dresden,,Innere Neustadt,Tieckstr.
01099,Dresden,,Äußere Neustadt,Timaeusstr.
01099,Dresden,,Albertstadt,Toni-Sender-Str.
01099,Dresden,,Radeberger Vorstadt,Waldschlößchenstr.
01099,Dresden,,Innere Neustadt,Weintraubenstr.
01099,Dresden,,Albertstadt,Werner-Hartmann-Str.
01099,Dresden,,Radeberger Vorstadt,Wilhelminenstr.
01099,Dresden,,Innere Neustadt,Wolfsgasse
01099,Dresden,,Radeberger Vorstadt,Zittauer Str.
01099,Dresden,,Albertstadt,Zum Reiterberg
01108,Dresden,,Weixdorf,Alte Dresdner Str.
01108,Dresden,,Weixdorf,Alte Moritzburger Str.
01108,Dresden,,Weixdorf,Altfriedersdorf
01108,Dresden,,Weixdorf,Altgomlitz
01108,Dresden,,Weixdorf,Altweixdorf
01108,Dresden,,Weixdorf,Am Acker
01108,Dresden,,Marsdorf,Am Erlicht
01108,Dresden,,Weixdorf,Am Finkenschlag
01108,Dresden,,Weixdorf,Am Hornsberg
01108,Dresden,,Weixdorf,Am Promigberg
01108,Dresden,,Weixdorf,Am Seifzerbach
01108,Dresden,,Weixdorf,Am Zollhaus
01108,Dresden,,Weixdorf,An den Birken
01108,Dresden,,Weixdorf,An den Kiefern
01108,Dresden,,Weixdorf,An den Teichen
01108,Dresden,,Weixdorf,An der Heide
01108,Dresden,,Weixdorf,An der Hufe
01108,Dresden,,Weixdorf,Auenweg
01108,Dresden,,Weixdorf,August-Wagner-Str.
01108,Dresden,,Weixdorf,Badstr.
01108,Dresden,,Weixdorf,Berggut
01108,Dresden,,Weixdorf,Bergsiedlung
01108,Dresden,,Weixdorf,Brühler Str.
01108,Dresden,,Weixdorf,Eigenheimweg
01108,Dresden,,Weixdorf,Erich-Ockert-Weg
01108,Dresden,,Weixdorf,Ewald-Kluge-Str.
01108,Dresden,,Weixdorf,Felsenweg
01108,Dresden,,Weixdorf,Franz-Rädlein-Weg
01108,Dresden,,Weixdorf,Friedersdorfer Waldweg
01108,Dresden,,Weixdorf,Fuchsbergstr.
01108,Dresden,,Weixdorf,Gimpelweg
01108,Dresden,,Weixdorf,Girlitzweg
01108,Dresden,,Weixdorf,Gomlitzer Höhe
01108,Dresden,,Weixdorf,Gomlitzer Querweg
01108,Dresden,,Weixdorf,Großteichdamm
01108,Dresden,,Weixdorf,Grünberger Str.
01108,Dresden,,Weixdorf,Hakenweg
01108,Dresden,,Weixdorf,Hans-Schäfer-Weg
01108,Dresden,,Weixdorf,Hermann-Tögel-Weg
01108,Dresden,,Weixdorf,Hermsdorfer Allee
01108,Dresden,,Weixdorf,Hohenbusch-Markt
01108,Dresden,,Weixdorf,Holzgrund
01108,Dresden,,Weixdorf,Kleiberweg
01108,Dresden,,Weixdorf,Kleine Feldgasse
01108,Dresden,,Weixdorf,Kleiner Weg
01108,Dresden,,Weixdorf,Königsbrücker Landstr.
01108,Dresden,,Weixdorf,Königsbrücker Landstr.
01108,Dresden,,Weixdorf,Kügelgenweg
01108,Dresden,,Weixdorf,Lausaer Höhe
01108,Dresden,,Weixdorf,Lausaer Kirchgasse
01108,Dresden,,Weixdorf,Lehngutstr.
01108,Dresden,,Weixdorf,Ligusterweg
01108,Dresden,,Weixdorf,Louis-Köhler-Weg
01108,Dresden,,Marsdorf,Marsdorfer Hauptstr.
01108,Dresden,,Marsdorf,Medinger Str.
01108,Dresden,,Weixdorf,Mittelteichweg
01108,Dresden,,Weixdorf,Nixenweg
01108,Dresden,,Weixdorf,Pastor-Roller-Str.
01108,Dresden,,Weixdorf,Paul-Wicke-Str.
01108,Dresden,,Weixdorf,Planstr.
01108,Dresden,,Weixdorf,Platz des Friedens
01108,Dresden,,Weixdorf,Privatstr.
01108,Dresden,,Weixdorf,Radeberger Weg
01108,Dresden,,Weixdorf,Radeburger Landstr.
01108,Dresden,,Weixdorf,Rathenaustr.
01108,Dresden,,Weixdorf,Roter Grabenweg
01108,Dresden,,Weixdorf,Rotkehlchenweg
01108,Dresden,,Weixdorf,Rähnitzer Mühlweg
01108,Dresden,,Weixdorf,Schelsberg
01108,Dresden,,Weixdorf,Schelsstr.
01108,Dresden,,Weixdorf,Schönburgstr.
01108,Dresden,,Weixdorf,Seifzerteichstr.
01108,Dresden,,Weixdorf,Stieglitzweg
01108,Dresden,,Weixdorf,Weixdorfer Rathausplatz
01108,Dresden,,Weixdorf,Zaunkönigweg
01108,Dresden,,Weixdorf,Zeiss-Abbe-Str.
01108,Dresden,,Weixdorf,Zum Bahnhof
01108,Dresden,,Marsdorf,Zum Birkhübel
01108,Dresden,,Marsdorf,Zum Lindeberg
01108,Dresden,,Weixdorf,Zum Mühlweg
01108,Dresden,,Marsdorf,Zum Spitzeberg
01108,Dresden,,Weixdorf,Zum Sportplatz
01108,Dresden,,Marsdorf,Zum Steinbruch
01108,Dresden,,Weixdorf,Zur Alten Ziegelei
01108,Dresden,,Weixdorf,Zur Bauernbrücke
01109,Dresden,,Klotzsche,Ahlbecker Str.
01109,Dresden,,Klotzsche,Alexander-Herzen-Str.
01109,Dresden,,Klotzsche,Alter Jagdweg
01109,Dresden,,Klotzsche,Altklotzsche
01109,Dresden,,Hellerau/Wilschdorf,Altwilschdorf
01109,Dresden,,Hellerau/Wilschdorf,Altwilschdorfer Weg
01109,Dresden,,Hellerau/Wilschdorf,Am Biedersberg
01109,Dresden,,Hellerau/Wilschdorf,Am Buscherberg
01109,Dresden,,Hellerau/Wilschdorf,Am Dorffrieden
01109,Dresden,,Klotzsche,Am Feldgehölz
01109,Dresden,,Hellerau/Wilschdorf,Am Festspielhaus
01109,Dresden,,Klotzsche,Am Flössertgraben
01109,Dresden,,Hellerberge,Am Forsthaus
01109,Dresden,,Klotzsche,Am Forsthaus
01109,Dresden,,Hellerberge,Am Forsthaus
01109,Dresden,,Klotzsche,Am Friedhof
01109,Dresden,,Klotzsche,Am Grünen Grund
01109,Dresden,,Hellerau/Wilschdorf,Am Grünen Zipfel
01109,Dresden,,Hellerau/Wilschdorf,Am Hellerrand
01109,Dresden,,Klotzsche,Am Hellerrand
01109,Dresden,,Klotzsche,Am Hellerrand
01109,Dresden,,Hellerau/Wilschdorf,Am Kronenhügel
01109,Dresden,,Hellerau/Wilschdorf,Am Olter
01109,Dresden,,Hellerau/Wilschdorf,Am Pfarrlehn
01109,Dresden,,Hellerau/Wilschdorf,Am Pilz
01109,Dresden,,Klotzsche,Am Rasen
01109,Dresden,,Hellerau/Wilschdorf,Am Schulfeld
01109,Dresden,,Klotzsche,Am Schulholz
01109,Dresden,,Hellerau/Wilschdorf,Am Schänkenberg
01109,Dresden,,Hellerau/Wilschdorf,Am Schützenfelde
01109,Dresden,,Hellerau/Wilschdorf,Am Seehügel
01109,Dresden,,Hellerau/Wilschdorf,Am Sonnenhang
01109,Dresden,,Hellerau/Wilschdorf,Am Sportplatz
01109,Dresden,,Klotzsche,Am Steinacker
01109,Dresden,,Klotzsche,Am Steinborn
01109,Dresden,,Hellerau/Wilschdorf,Am Talkenberg
01109,Dresden,,Hellerau/Wilschdorf,Am Torfmoor
01109,Dresden,,Klotzsche,Am Trobischberg
01109,Dresden,,Klotzsche,Am Waldblick
01109,Dresden,,Klotzsche,Am Waldpark
01109,Dresden,,Hellerau/Wilschdorf,Am Wasserturm
01109,Dresden,,Klotzsche,Am Wasserwerk
01109,Dresden,,Hellerau/Wilschdorf,Am Weinberg
01109,Dresden,,Hellerau/Wilschdorf,Am Winkel
01109,Dresden,,Hellerau/Wilschdorf,Amselweg
01109,Dresden,,Klotzsche,An den Bruchwiesen
01109,Dresden,,Klotzsche,An den Ruschewiesen
01109,Dresden,,Hellerau/Wilschdorf,An den Teichwiesen
01109,Dresden,,Hellerau/Wilschdorf,An der Bartlake
01109,Dresden,,Hellerau/Wilschdorf,An der Höhe
01109,Dresden,,Hellerau/Wilschdorf,An der Jungen Heide
01109,Dresden,,Hellerau/Wilschdorf,An der Lehmkuhle
01109,Dresden,,Klotzsche,An der Nordsiedlung
01109,Dresden,,Hellerau/Wilschdorf,An der Südlehne
01109,Dresden,,Hellerau/Wilschdorf,An der Winkelwiese
01109,Dresden,,Klotzsche,Arkonastr.
01109,Dresden,,Hellerau/Wilschdorf,Auf dem Sand
01109,Dresden,,Hellerberge,Augustusweg
01109,Dresden,,Klotzsche,Bansiner Str.
01109,Dresden,,Hellerau/Wilschdorf,Bauernweg
01109,Dresden,,Hellerau/Wilschdorf,Beckerstr.
01109,Dresden,,Hellerau/Wilschdorf,Beim Gräbchen
01109,Dresden,,Hellerau/Wilschdorf,Berggasse
01109,Dresden,,Klotzsche,Binzer Weg
01109,Dresden,,Hellerau/Wilschdorf,Birkenweg
01109,Dresden,,Hellerau/Wilschdorf,Blankensteiner Str.
01109,Dresden,,Hellerau/Wilschdorf,Blumenweg
01109,Dresden,,Klotzsche,Boltenhagener Platz
01109,Dresden,,Klotzsche,Boltenhagener Str.
01109,Dresden,,Klotzsche,Boltenhagener Str.
01109,Dresden,,Hellerau/Wilschdorf,Boltenhagener Str.
01109,Dresden,,Hellerau/Wilschdorf,Boltenhagener Str.
01109,Dresden,,Klotzsche,Brueghelstr.
01109,Dresden,,Hellerau/Wilschdorf,Brunnenweg
01109,Dresden,,Klotzsche,Darwinstr.
01109,Dresden,,Klotzsche,Dörnichtweg
01109,Dresden,,Hellerau/Wilschdorf,Elsterweg
01109,Dresden,,Hellerau/Wilschdorf,Erlenweg
01109,Dresden,,Hellerau/Wilschdorf,Ernst-Wagner-Str.
01109,Dresden,,Hellerau/Wilschdorf,Feldstr.
01109,Dresden,,Klotzsche,Fichtestr.
01109,Dresden,,Hellerau/Wilschdorf,Finkensteig
01109,Dresden,,Klotzsche,Florianstr.
01109,Dresden,,Klotzsche,Flughafenstr.
01109,Dresden,,Klotzsche,Flughafenstr.
01109,Dresden,,Industriegebiet Klotzsche,Flughafenstr.
01109,Dresden,,Klotzsche,Flurstr.
01109,Dresden,,Hellerau/Wilschdorf,Friedersdorfer Weg
01109,Dresden,,Hellerau/Wilschdorf,Gartenweg
01109,Dresden,,Klotzsche,Georg-Estler-Str.
01109,Dresden,,Klotzsche,Gertrud-Caspari-Str.
01109,Dresden,,Klotzsche,Geschwister-Scholl-Str.
01109,Dresden,,Klotzsche,Goethestr.
01109,Dresden,,Klotzsche,Granitzer Weg
01109,Dresden,,Klotzsche,Greifswalder Str.
01109,Dresden,,Klotzsche,Grenzstr.
01109,Dresden,,Hellerau/Wilschdorf,Großröhrsdorfer Str.
01109,Dresden,,Klotzsche,Gräbchenweg
01109,Dresden,,Hellerau/Wilschdorf,Grüne Aue
01109,Dresden,,Hellerau/Wilschdorf,Grüne Telle
01109,Dresden,,Klotzsche,Grüner Weg
01109,Dresden,,Klotzsche,Göhrener Weg
01109,Dresden,,Hellerau/Wilschdorf,Habichtweg
01109,Dresden,,Klotzsche,Hauerstr.
01109,Dresden,,Klotzsche,Heiderandweg
01109,Dresden,,Hellerau/Wilschdorf,Heideweg
01109,Dresden,,Hellerau/Wilschdorf,Heinrich-Tessenow-Weg
01109,Dresden,,Hellerau/Wilschdorf,Hellerstr.
01109,Dresden,,Hellerau/Wilschdorf,Hendrichstr.
01109,Dresden,,Klotzsche,Hendrichstr.
01109,Dresden,,Industriegebiet Klotzsche,Hermann-Reichelt-Str.
01109,Dresden,,Hellerau/Wilschdorf,Hirtenweg
01109,Dresden,,Hellerau/Wilschdorf,Hoher Weg
01109,Dresden,,Industriegebiet Klotzsche,Hugo-Junkers-Ring
01109,Dresden,,Industriegebiet Klotzsche,Ikarusweg
01109,Dresden,,Klotzsche,Karl-Gjellerup-Str.
01109,Dresden,,Hellerau/Wilschdorf,Karl-Liebknecht-Str.
01109,Dresden,,Klotzsche,Karl-Marx-Str.
01109,Dresden,,Klotzsche,Karlshagener Weg
01109,Dresden,,Hellerau/Wilschdorf,Keulenbergstr.
01109,Dresden,,Hellerau/Wilschdorf,Kiefernweg
01109,Dresden,,Klotzsche,Kieler Str.
01109,Dresden,,Hellerau/Wilschdorf,Kirchsteig
01109,Dresden,,Hellerau/Wilschdorf,Kirchstr.
01109,Dresden,,Klotzsche,Klotzscher Berglehne
01109,Dresden,,Klotzsche,Klotzscher Hauptstr.
01109,Dresden,,Hellerau/Wilschdorf,Klotzscher Weg
01109,Dresden,,Hellerau/Wilschdorf,Knappsdorfer Str.
01109,Dresden,,Klotzsche,Konrad-Zuse-Str.
01109,Dresden,,Klotzsche,Korolenkostr.
01109,Dresden,,Klotzsche,Kunitzteichweg
01109,Dresden,,Hellerau/Wilschdorf,Kunzer Marktweg
01109,Dresden,,Hellerau/Wilschdorf,Kurze Reihe
01109,Dresden,,Hellerau/Wilschdorf,Kurzer Weg
01109,Dresden,,Klotzsche,Käthe-Kollwitz-Platz
01109,Dresden,,Klotzsche,Königsbrücker Landstr.
01109,Dresden,,Klotzsche,Königsbrücker Landstr.
01109,Dresden,,Industriegebiet Klotzsche,Königsbrücker Landstr.
01109,Dresden,,Klotzsche,Langebrücker Str.
01109,Dresden,,Klotzsche,Langebrücker Str.
01109,Dresden,,Dresdener Heide,Langebrücker Str.
01109,Dresden,,Hellerau/Wilschdorf,Lausaer Str.
01109,Dresden,,Hellerau/Wilschdorf,Lausaer Weg
01109,Dresden,,Klotzsche,Lauschigwiesenweg
01109,Dresden,,Hellerau/Wilschdorf,Leeraue
01109,Dresden,,Klotzsche,Lindenstr.
01109,Dresden,,Klotzsche,Lubminer Str.
01109,Dresden,,Klotzsche,Ludwig-Jahn-Str.
01109,Dresden,,Hellerau/Wilschdorf,Ludwig-Kossuth-Str.
01109,Dresden,,Hellerau/Wilschdorf,Lößnitzweg
01109,Dresden,,Klotzsche,Maria-Reiche-Str.
01109,Dresden,,Hellerau/Wilschdorf,Markt
01109,Dresden,,Klotzsche,Marsdorfer Str.
01109,Dresden,,Klotzsche,Marsdorfer Str.
01109,Dresden,,Industriegebiet Klotzsche,Marsdorfer Str.
01109,Dresden,,Industriegebiet Klotzsche,Marsdorfer Str.
01109,Dresden,,Klotzsche,Max-Hünig-Str.
01109,Dresden,,Hellerau/Wilschdorf,Meisensteig
01109,Dresden,,Hellerau/Wilschdorf,Meridianstr.
01109,Dresden,,Hellerau/Wilschdorf,Moritzburger Weg
01109,Dresden,,Klotzsche,Nesselgrundweg
01109,Dresden,,Klotzsche,Nesselgrundweg
01109,Dresden,,Hellerberge,Nesselgrundweg
01109,Dresden,,Hellerberge,Nesselgrundweg
01109,Dresden,,Klotzsche,Nesselgrundweg
01109,Dresden,,Hellerberge,Nesselgrundweg
01109,Dresden,,Dresdener Heide,Nesselgrundweg
01109,Dresden,,Klotzsche,Oderstr.
01109,Dresden,,Hellerau/Wilschdorf,Oltersteinweg
01109,Dresden,,Klotzsche,Prof.-von-Finck-Str.
01109,Dresden,,Klotzsche,Putbuser Weg
01109,Dresden,,Klotzsche,Quosdorfstr.
01109,Dresden,,Hellerau/Wilschdorf,Radeburger Str.
01109,Dresden,,Hellerau/Wilschdorf,Radeburger Str.
01109,Dresden,,Hellerau/Wilschdorf,Reineckeweg
01109,Dresden,,Klotzsche,Rostocker Str.
01109,Dresden,,Klotzsche,Rudolf-Nehmer-Str.
01109,Dresden,,Hellerau/Wilschdorf,Ruhesteg
01109,Dresden,,Hellerau/Wilschdorf,Ruscheweg
01109,Dresden,,Hellerau/Wilschdorf,Rähnitzer Allee
01109,Dresden,,Klotzsche,Rähnitzer Str.
01109,Dresden,,Klotzsche,Saalfelder Str.
01109,Dresden,,Klotzsche,Sagarder Weg
01109,Dresden,,Hellerau/Wilschdorf,Saßnitzer Str.
01109,Dresden,,Hellerau/Wilschdorf,Schmaler Weg
01109,Dresden,,Klotzsche,Schänkenweg
01109,Dresden,,Hellerau/Wilschdorf,Schönbacher Weg
01109,Dresden,,Klotzsche,Selliner Str.
01109,Dresden,,Klotzsche,Silcherstr.
01109,Dresden,,Klotzsche,Stendaler Str.
01109,Dresden,,Klotzsche,Stralsunder Str.
01109,Dresden,,Hellerau/Wilschdorf,Taubenweg
01109,Dresden,,Klotzsche,Teichwiesenweg
01109,Dresden,,Klotzsche,Theodor-Fontane-Str.
01109,Dresden,,Klotzsche,Tichystr.
01109,Dresden,,Klotzsche,Traubelstr.
01109,Dresden,,Hellerau/Wilschdorf,Traugoth-Schmiedgen-Str.
01109,Dresden,,Klotzsche,Traute-Richter-Str.
01109,Dresden,,Klotzsche,Travemünder Str.
01109,Dresden,,Hellerau/Wilschdorf,Tännichtweg
01109,Dresden,,Hellerau/Wilschdorf,Urnenfeldweg
01109,Dresden,,Hellerau/Wilschdorf,Valeria-Kratina-Weg
01109,Dresden,,Klotzsche,Vogelstellerweg
01109,Dresden,,Hellerau/Wilschdorf,Volkersdorfer Sandweg
01109,Dresden,,Hellerau/Wilschdorf,Volkersdorfer Weg
01109,Dresden,,Hellerau/Wilschdorf,Vorerlenweg
01109,Dresden,,Hellerau/Wilschdorf,Waldhofstr.
01109,Dresden,,Hellerberge,Waldpark
01109,Dresden,,Hellerau/Wilschdorf,Waldteichstr.
01109,Dresden,,Hellerau/Wilschdorf,Warnemünder Str.
01109,Dresden,,Hellerau/Wilschdorf,Wiesensteig
01109,Dresden,,Hellerau/Wilschdorf,Wilhelm-Külz-Str.
01109,Dresden,,Klotzsche,Wilhelmine-Reichard-Ring
01109,Dresden,,Klotzsche,William-Shakespeare-Str.
01109,Dresden,,Hellerau/Wilschdorf,Wilschdorfer Landstr.
01109,Dresden,,Klotzsche,Windmühlenweg
01109,Dresden,,Klotzsche,Winkelweg
01109,Dresden,,Klotzsche,Wismarer Str.
01109,Dresden,,Klotzsche,Wolgaster Str.
01109,Dresden,,Klotzsche,Zinnowitzer Str.
01109,Dresden,,Klotzsche,Zum Kiefernhang
01109,Dresden,,Industriegebiet Klotzsche,Zum Kraftwerk
01109,Dresden,,Industriegebiet Klotzsche,Zum Windkanal
01109,Dresden,,Klotzsche,Zur Kurwiese
01109,Dresden,,Klotzsche,Zur Neuen Brücke
01109,Dresden,,Klotzsche,Zur Steinhöhe
01109,Dresden,,Industriegebiet Klotzsche,Zur Wetterwarte
01127,Dresden,,Leipziger Vorstadt,Alexander-Puschkin-Platz
01127,Dresden,,Pieschen-Süd,Alexander-Puschkin-Platz
01127,Dresden,,Pieschen-Süd,Altpieschen
01127,Dresden,,Pieschen-Süd,Arno-Lade-Str.
01127,Dresden,,Leipziger Vorstadt,Berbisdorfer Str.
01127,Dresden,,Pieschen-Süd,Braunschweiger Str.
01127,Dresden,,Leipziger Vorstadt,Bärnsdorfer Str.
01127,Dresden,,Leipziger Vorstadt,Bärnsdorfer Str.
01127,Dresden,,Leipziger Vorstadt,Bärwalder Str.
01127,Dresden,,Pieschen-Süd,Bürgerstr.
01127,Dresden,,Pieschen-Nord/Trachenberge,Coswiger Str.
01127,Dresden,,Pieschen-Süd,Dahlener Str.
01127,Dresden,,Leipziger Vorstadt,Ebersbacher Weg
01127,Dresden,,Pieschen-Süd,Eisenberger Str.
01127,Dresden,,Pieschen-Süd,Erfurter Str.
01127,Dresden,,Leipziger Vorstadt,Erfurter Str.
01127,Dresden,,Pieschen-Nord/Trachenberge,Erfurter Str.
01127,Dresden,,Pieschen-Nord/Trachenberge,Eschebachstr.
01127,Dresden,,Pieschen-Süd,Gehestr.
01127,Dresden,,Pieschen-Süd,Gehestr.
01127,Dresden,,Pieschen-Nord/Trachenberge,Gehestr.
01127,Dresden,,Pieschen-Nord/Trachenberge,Großenhainer Str.
01127,Dresden,,Pieschen-Nord/Trachenberge,Großenhainer Str.
01127,Dresden,,Pieschen-Süd,Hallesche Str.
01127,Dresden,,Pieschen-Nord/Trachenberge,Hammerweg
01127,Dresden,,Hellerberge,Hammerweg
01127,Dresden,,Hellerberge,Hammerweg
01127,Dresden,,Pieschen-Nord/Trachenberge,Harkortstr.
01127,Dresden,,Pieschen-Süd,Hartigstr.
01127,Dresden,,Leipziger Vorstadt,Hechtstr.
01127,Dresden,,Leipziger Vorstadt,Hechtstr.
01127,Dresden,,Pieschen-Nord/Trachenberge,Heidestr.
01127,Dresden,,Pieschen-Süd,Ilmenauer Str.
01127,Dresden,,Pieschen-Süd,Konkordienplatz
01127,Dresden,,Pieschen-Süd,Konkordienstr.
01127,Dresden,,Pieschen-Nord/Trachenberge,Kunzstr.
01127,Dresden,,Pieschen-Süd,Leipziger Str.
01127,Dresden,,Pieschen-Süd,Leipziger Str.
01127,Dresden,,Mickten,Leipziger Str.
01127,Dresden,,Pieschen-Süd,Leisniger Platz
01127,Dresden,,Pieschen-Süd,Leisniger Platz
01127,Dresden,,Pieschen-Nord/Trachenberge,Leisniger Platz
01127,Dresden,,Pieschen-Süd,Leisniger Platz
01127,Dresden,,Pieschen-Süd,Leisniger Str.
01127,Dresden,,Pieschen-Nord/Trachenberge,Liststr.
01127,Dresden,,Pieschen-Süd,Markusplatz
01127,Dresden,,Pieschen-Süd,Markusstr.
01127,Dresden,,Pieschen-Nord/Trachenberge,Maxim-Gorki-Str.
01127,Dresden,,Pieschen-Nord/Trachenberge,Maxim-Gorki-Str.
01127,Dresden,,Leipziger Vorstadt,Medinger Weg
01127,Dresden,,Pieschen-Süd,Mohnstr.
01127,Dresden,,Pieschen-Süd,Moritzburger Platz
01127,Dresden,,Pieschen-Süd,Moritzburger Str.
01127,Dresden,,Leipziger Vorstadt,Naunhofer Weg
01127,Dresden,,Leipziger Vorstadt,Niederauer Platz
01127,Dresden,,Leipziger Vorstadt,Niederauer Str.
01127,Dresden,,Leipziger Vorstadt,Oberauer Str.
01127,Dresden,,Pieschen-Süd,Oschatzer Str.
01127,Dresden,,Pieschen-Süd,Osterbergstr.
01127,Dresden,,Leipziger Vorstadt,Ottendorfer Str.
01127,Dresden,,Pieschen-Nord/Trachenberge,Pestalozziplatz
01127,Dresden,,Pieschen-Süd,Rehefelder Str.
01127,Dresden,,Pieschen-Nord/Trachenberge,Riesaer Str.
01127,Dresden,,Pieschen-Nord/Trachenberge,Riesaer Str.
